"geoid","fuelheat","housingvalue","kitchen","mortgage","mortgagecost","mortgageval","occupy","occupyown","phone","plumbing","rentgross","rentprcinc","rooms","units","unitsownpop"
"05000US48037",95.65,"113300","92.66",46.79,"71.7","50.92",85.09,63.81,"98.33","93.09","746",38.1,5.4,1.72998132281877,64.91
"05000US48039",95.1,"173900","96.65",59.05,"82.2","66.61",89.11,71.83,"97.33","97.48","1087",35.6,5.7,1.80093801047473,75.97
"05000US48041",96.06,"186000","98.73",57.06,"78.42","59.92",90.13,46.16,"97.26","99.34","930",26.2,5,1.81560472088346,49.13
"05000US48043",87.14,"134300","93.55",34.88,"67.31","39.95",71.67,57.97,"94.22","95.31","687",43.3,4.6,1.95662100456621,60.19
"05000US48045",91.77,"65400","81.43",26.6,"46.63","25.51",63.77,74.37,"99.53","97.17","650",46.3,5.2,1.92879746835443,74.45
"05000US48047",96.98,"64000","82.22",19.52,"47.28","29.09",66.47,62.43,"98.1","80.05","626",32.7,4.9,2,60.96
"05000US48049",87.65,"97500","93.91",41.68,"66.33","44.15",74.71,72.27,"96.27","96.41","759",41.3,5.7,1.95455194063927,74.36
"05000US48051",82.23,"109800","94.38",31.87,"60.08","32.19",74.15,79.8,"97.73","92.41","732",42.6,5.2,1.84572105419011,78.95
"05000US48053",85.04,"182600","95.83",47.75,"73.32","48.48",75.44,75.32,"95.93","96.85","816",44.2,5.6,1.96581399489584,73.2
"05000US48055",87.56,"127800","96.4",50.5,"74.23","52.94",91.18,65.95,"97.19","96.54","909",35.4,5.2,1.93610586011342,66.5
"05000US48057",90.03,"115000","95.77",41.64,"69.5","46.92",63.75,70.78,"96.51","95.53","745",37.7,4.8,1.90136770120989,70.8
"05000US48059",84.99,"89000","93.39",36.73,"64.38","45.41",79.78,82.76,"98.29","92.98","748",42.9,5.5,1.97123519458545,81.09
"05000US48061",96.94,"83300","97.61",41.9,"67.94","48.72",82.37,66.66,"96.64","97.24","710",31.5,4.9,1.98669480862118,67.43
"05000US48063",90.49,"87500","92.87",40.58,"66.65","48.13",81.56,71.74,"96.97","94.99","730",38.7,5.5,1.80456095481671,68.03
"05000US48065",97.11,"111100","92.16",44.59,"69.64","52.94",80.45,83.44,"98.93","95.78","758",40.3,5.5,1.99287939474855,83.96
"05000US48067",86.21,"86200","86.86",34.66,"59.26","40.25",81.08,78.09,"99.11","90.55","640",43.4,5.2,1.81075578929511,76.48
"05000US48069",98.19,"81900","87.3",32.37,"51.82","35.15",79.77,59.04,"98.78","98.58","636",35.3,5.1,1.96208530805687,56.82
"05000US48071",93.02,"185700","96.97",56.71,"79.47","64.71",88.47,83.92,"97.97","97.33","889",35.4,5.9,1.89001404390568,84.48
"05000US48073",85.31,"100700","94.71",43.96,"68.35","50.53",84.61,71.85,"97.47","92.33","706",37.8,5.2,1.84152731326644,72.23
"05000US48075",91.85,"80000","94.89",29.75,"50.38","31.04",80.37,58.66,"96.82","90.4","742",30.9,5.1,1.91140939597315,62.67
"05000US48077",78.67,"90200","94.21",41.79,"64.34","38.49",77.59,84.94,"98.05","91.67","709",46.2,5.6,1.97354758961681,83.45
"05000US48079",91.16,"34100","81.19",24.65,"50.89","42.07",73.45,78.21,"98.59","80.53","520",34.5,5.2,1.92670682730924,78.7
"05000US48081",85.34,"79100","87.83",26.53,"49.45","34.24",60.18,74.83,"97.65","88.76","613",50.3,5,1.96598639455782,74.29
"05000US48083",83.18,"70000","86.08",35.94,"54.91","29.29",62.61,71.24,"96.3","91.73","666",46.5,5.9,1.96676300578035,65.85
"05000US48085",97.63,"288900","98.34",71.95,"86.63","72.62",94.24,65.6,"96.19","99.64","1297",36.6,6.6,1.75544160610377,70.34
"05000US48087",91.19,"51800","87.92",28.17,"50.66","34.35",72.81,77.06,"96.68","83.16","644",39.2,5.3,1.87582938388626,85.11
"05000US48089",81.26,"116300","94.14",38.04,"64.68","42.84",70.61,81.76,"98.42","95.51","702",42.5,5.3,1.87032352549594,81.52
"05000US48091",92.09,"262400","97.21",60.52,"83.15","63.79",87.56,75.08,"98.08","98.78","1109",42,5.8,1.95791669222747,76.47
"05000US48093",81.75,"101400","90.64",36.06,"58.21","43.57",71.84,79.3,"97.87","94.48","546",44.8,5.6,1.97756653992395,82.14
"05000US48095",83.97,"93500","82.5",25.32,"43.17","26.25",52.88,70.56,"90.84","87.22","710",41.9,5.6,1.98281786941581,66.59
"05000US48097",86.37,"145700","97.23",50.91,"74.88","55.14",91.02,67.54,"97.44","97.98","850",40.4,5.6,1.94039562727746,66.12
"05000US48099",93.53,"110100","96",57.83,"78.7","57.1",84.27,58.12,"98.07","98.04","944",31.5,5.5,1.84498521107825,57.2
"05000US48101",92.71,"41500","95.78",35.81,"57.25","33.75",64.29,64.72,"96.65","84.35","356",37.9,5,1.79591836734694,60.75
"05000US48103",95.99,"91900","96.64",33.44,"53.23","32.6",85.3,86.22,"96.91","96.1","740",32.4,5.4,1.9915611814346,84.21
"05000US48105",94.74,"79900","94.93",29.32,"50.2","30.27",76.43,71.25,"97.69","93.67","550",35.9,5,1.98847262247839,71.51
"05000US48107",93.98,"57800","83.8",31.43,"51.47","41.68",70.46,70.99,"97.31","86.38","573",38.1,5.4,1.95107632093933,70.67
"05000US48109",88.4,"56900","80.97",15.22,"35.62","22.51",68.58,67.55,"96.92","81.07","566",43,5,1.95301027900147,66.29
"05000US48111",96.34,"82800","92.67",42.34,"71.45","63.17",81.94,62.98,"95.63","92.47","727",31.6,5.2,1.96173044925125,60.98
"05000US48113",98.79,"161500","98.05",62.37,"81.67","65.4",91.83,50.15,"97.49","98.96","1046",33.3,5,1.67692929936028,53.77
"05000US48115",94.79,"67300","93.08",35.84,"61.45","33.91",83.34,71.26,"97.43","97.88","624",33,5.4,1.97269782508098,74.05
"05000US48117",96.93,"91800","90.26",41.13,"65.66","46.94",87.07,63.28,"96.95","97.63","780",32,5.2,1.98436227398599,61.59
"05000US48119",82.44,"78400","92.69",45.13,"66.86","50.19",81.38,74.34,"99.06","96.16","586",42.3,5.3,1.90570719602978,70.98
"05000US48121",97.23,"255300","98.65",74.44,"88.41","75.95",94.45,64.48,"98.26","99.45","1171",35.2,6.1,1.80091085613416,69.24
"05000US48123",87.76,"106200","96.32",35.43,"62.92","27.54",76.98,75.18,"98.18","97.27","733",40.9,5.3,1.91591422121896,74.7
"05000US48125",61.76,"54100","78.25",24.59,"48.69","28.61",61.06,72.92,"99.41","77.59","482",43.9,5.2,1.958432304038,75.47
"05000US48127",95.17,"73800","93.69",20.97,"43.83","24.41",75.07,72.35,"94.35","92.24","694",33.7,5,1.97763674826231,74.38
"05000US48129",92.33,"69500","93.21",28.47,"51.73","35.83",60,74.88,"97.13","95.02","664",41.6,5.1,1.92868217054264,75.73
"05000US48131",95.33,"49800","88.23",13.78,"32.44","21.84",62.79,63.46,"99.12","80.83","638",36.1,4.9,1.99743662774138,61.34
"05000US48133",88.24,"68500","85.88",26.83,"51.84","33.59",62.93,75.7,"98.03","84.83","582",42.4,5.3,1.96517027863777,77.91
"05000US48135",95.28,"133900","95.84",47.78,"73.91","56.26",90.09,65.63,"97.18","96.25","1013",30.3,5.2,1.92789775570697,69.21
"05000US48137",60.06,"75300","92.9",9.64,"22.97","5.53",40.62,81.63,"99.13","90.05","467",49.3,5.2,2,85.61
"05000US48139",93.04,"172900","97.71",63.8,"83.45","68.81",93.02,72.99,"98.22","98.16","1012",36.1,6,1.88069484240688,74.21
"05000US48141",97.2,"119100","97.49",57.75,"80.37","62.52",90.58,61.42,"97.52","98.73","812",32,5.3,1.94023498065662,64.7
"05000US48143",87.68,"146000","93.52",49.84,"74.5","51.09",77.8,64.4,"96.99","97.58","839",30,5.3,1.97815342740491,64.86
"05000US48145",83.98,"66200","77.85",36.83,"63.61","42.78",67.71,73.78,"95.17","78.03","513",39.3,5.2,1.76245942333397,76.37
"05000US48147",79.07,"113200","93.72",45.43,"69.61","53.5",84.99,73.23,"97.31","96.82","763",41.9,5.4,1.91480663886845,72.91
"05000US48149",77.23,"165000","89.91",35.2,"61.98","37.24",64.95,80.54,"98.01","90.52","767",47,5.7,1.92742913863461,78.02
"05000US48151",82.29,"60100","91.83",28.81,"52.28","32.54",74.41,74.11,"97.27","92.82","570",44.4,5.5,1.94238932686477,75.18
"05000US48153",97.04,"63900","82.87",33.63,"56.71","41.48",78.17,71.78,"97.98","98.49","713",36.9,5.4,1.93943298969072,70.52
"05000US48155",81.68,"45200","96.4",32.62,"56.44","54.07",62.58,83.66,"100","84.27","455",49.3,5.1,1.98922800718133,85.14
"05000US48157",96.88,"251100","99.04",69.24,"85.07","69.86",94.87,77.69,"98.66","99.45","1357",36,6.8,1.60447693169142,78.92
"05000US48159",86.99,"137300","95.26",46.69,"71.7","48.38",65.15,76.98,"97.98","95.21","805",43,5.5,1.95691014188124,74.63
"05000US48161",88.47,"98800","94.18",37.09,"61.48","36.71",72.93,75.21,"96.42","96.01","699",40.4,5.2,1.82957028404953,73.26
"05000US48163",96.3,"75300","94.79",34.06,"59.66","47.61",77.74,68.19,"99.18","92.59","733",31.4,5.1,1.96756055363322,69.25
"05000US48165",93.35,"122800","95.64",44.8,"71.49","53.41",89.06,77.39,"98.1","95.87","718",27.9,5.3,1.97943175875893,79.26
"05000US48167",97.65,"185100","97.03",58.29,"80.8","63.73",82.65,66.26,"97.73","97.45","1030",37.5,5.5,1.82811018534834,69.03
"05000US48169",91.64,"76400","96.91",34,"56.08","40.45",75.2,64.13,"99.02","97.23","829",39,5.7,1.93058968058968,55.88
"05000US48171",80.6,"276100","95.2",38.25,"64.01","35.24",81.93,73.29,"97.36","97.87","931",50.3,5.7,1.98227115797331,75.29
"05000US48173",75.69,"221700","80.88",31.29,"55.25","27.26",75.79,68.06,"100","86.84","881",36,6,2,63.15
"05000US48175",85.42,"128900","94.45",31.92,"58.61","29.44",71.21,84.26,"97.5","96.68","632",46,5.4,1.9485266691533,85.41
"05000US48177",90.93,"112200","96.22",33.09,"57.99","33.19",80.96,68.24,"97.63","96.58","746",36.5,4.8,1.9115608538952,67.07
"05000US48179",96.36,"77600","91.43",36.46,"63.64","43.86",79.72,74.54,"98.44","94.52","740",36.6,5.2,1.9565,75.99
"05000US48181",90.93,"125000","95.86",50.34,"72.94","55.42",86.5,67.42,"97.42","97.33","857",39.9,5.5,1.90672894467961,68.9
"05000US48183",97.77,"132000","97.82",50.8,"74.36","53.16",87.9,59.31,"97.22","99.23","835",35.4,5.2,1.75992708424844,63.03
"05000US48185",80.11,"124500","95.58",36.33,"64.63","44.69",78.47,77.27,"96.79","95.58","713",40.3,5.3,1.86068463550552,75.4
"05000US48187",95.54,"183900","97.74",61.62,"83.77","65.09",93.07,76.65,"97.84","98.66","1065",36.7,5.9,1.88880938482686,77.62
"05000US48189",99.21,"80300","88.11",41.22,"66.25","48.75",83.12,60.52,"97.22","98.99","670",33.1,5.2,1.95998564507447,60.87
"05000US48191",94.23,"48200","83.46",18.01,"41.06","25.42",67.44,61.03,"98.16","77.55","538",43.5,5.2,1.9054573405073,60.3
"05000US48193",78.58,"127000","87.67",38.9,"62.15","38.27",67.95,80.98,"94.98","86.45","712",46,5.7,1.95720720720721,78.33
"05000US48195",98.65,"97400","88.83",33.9,"57.42","40.11",79.1,73.15,"99.46","90.87","752",34.3,5.8,2,72
"05000US48197",91.97,"38100","88.81",30.04,"54.15","44.74",66.16,73.21,"96.71","77.35","567",42.4,5,1.89005924950625,72.18
"05000US48199",94.78,"120000","93.56",39.4,"69.48","49.4",83.73,80.12,"97.69","93.44","784",39,5.6,1.92465047829286,80.64
"05000US48201",98.47,"165300","97.72",61.35,"81.34","63.86",90.95,54.67,"97.94","98.66","1031",33.3,5.3,1.71413829992813,58.24
"05000US48203",95.36,"124600","91.94",45.65,"72.43","50.22",81.54,73.63,"97.38","93.24","779",37.9,5.5,1.7505276306155,72.03
"05000US48205",98.7,"160000","91.52",45.18,"71.04","52.82",86.43,63.59,"96.31","97.43","860",39.1,5.8,1.96073765615705,65.79
"05000US48207",90.73,"51400","87.88",15.82,"31.3","20.51",61.77,76.14,"97.6","81.8","609",42.4,4.9,1.93976470588235,78.65
"05000US48209",91.47,"222300","98.48",69.25,"86.33","68.23",93.03,61.84,"98.03","98.73","1107",31.6,5.3,1.93497552235437,64.05
"05000US48211",92.29,"135000","91.83",36.27,"57","35.04",78.89,63.57,"95.92","96.6","827",35.2,5.7,1.98261526832955,60.4
"05000US48213",89.68,"102500","94.82",42.75,"68.02","47.17",75.52,76.36,"95.83","97.45","770",43.9,5.3,1.9283470940586,75.9
"05000US48215",95.71,"84000","96.77",42.51,"68.21","50.71",86.3,68.11,"95.72","95.21","716",29.1,4.9,1.98222914777396,70.28
"05000US48217",82.55,"98700","93.53",42.47,"68.15","48.59",78.37,73.61,"98.65","95.19","732",42.1,5.2,1.92066724097423,74.32
"05000US48219",92.24,"88800","91.63",43.63,"70.17","50.23",85.06,70.19,"97.34","92.41","697",33.5,5.2,1.95670777749811,71.57
"05000US48221",92.68,"180900","94.79",49.43,"74.14","52.26",83.67,76.56,"98.18","97.28","918",46.7,5.4,1.97728617597524,76.86
"05000US48223",84.85,"100100","95.47",42,"66.07","50.21",87.23,69.86,"97.84","96.4","770",39.5,5.4,1.90279746363297,68.99
"05000US48225",83.23,"84500","87.7",30.67,"54.18","33.17",70.38,68.95,"97.34","91.37","676",44,4.9,1.75465952003898,70.26
"05000US48227",96.29,"93100","93.96",36.08,"62.45","44.93",83.94,66.6,"97.02","96.76","870",36.6,5.3,1.89343965204784,67.34
"05000US48229",45.11,"46000","79.32",25.92,"39.87","27.85",57.62,75.89,"96.56","80.35","619",37.6,4.8,1.98,75.45
"05000US48231",87.35,"114500","95.61",50.76,"74.93","58.87",86.22,69.34,"97.36","98.52","848",37.8,5.2,1.88878247706139,71.83
"05000US48233",94.58,"77300","79.83",39.18,"63.37","44.98",67.64,80.92,"98.04","80.38","797",37.3,5.4,1.94562647754137,81.4
"05000US48235",76.82,"137500","92.63",34.67,"61.23","27.15",73.04,78.71,"94.64","94.7","1045",44.1,5.5,1.97003154574132,73.03
"05000US48237",83.61,"83000","93.1",36.96,"61.15","44.76",76.27,81.77,"99.21","87.09","694",39.7,5.3,1.98069620253165,83.54
"05000US48239",91.81,"103300","94.39",41.95,"67.17","44.84",78.6,68.09,"96.37","92.78","828",38.5,5.4,1.92018331105595,66.23
"05000US48241",92.76,"104600","93.54",32.87,"59.6","39.47",73.38,76.69,"95.52","92.2","746",40.9,5.3,1.82722721131686,75.56
"05000US48243",70.76,"112900","87.16",14.71,"30.61","11.93",56.42,80.95,"98.48","87.64","678",54.8,5,1.99047619047619,76.24
"05000US48245",98.76,"107800","96.34",43.2,"69.89","49.74",86.95,61.3,"98.22","95.88","839",36,5.3,1.61442309738091,63.98
"05000US48247",98.89,"66800","80.26",30.07,"52.58","32.19",67.78,72.34,"97.89","85.45","496",34.7,4.9,1.9953216374269,67.39
"05000US48249",97.28,"76300","89.48",34.66,"61.89","44.57",79.75,68.36,"97.36","88.14","730",34.8,5.2,1.98136931687495,70.88
"05000US48251",94.5,"144700","95.37",59.28,"80.06","61.05",92.29,74.04,"97.91","97.54","968",36.8,5.5,1.94855846756331,74.77
"05000US48253",85.97,"75400","86.12",37.92,"62.89","41.68",76.25,73.32,"97.94","88.92","713",38.5,5.3,1.95369211514393,73.44
"05000US48255",92.56,"97800","91.58",29.54,"54.41","31.14",71.53,73.2,"97.6","92.67","725",34.7,5,1.95501648610457,75.35
"05000US48257",94.87,"161600","97.94",63.79,"83.06","68.52",91.7,76.3,"96.6","97.41","979",35.6,6,1.86840274060593,77.39
"05000US48259",85.92,"326800","95.88",61.9,"82.26","54.08",89.85,72.89,"98.04","98.29","1154",42.1,6.1,1.9776114132354,74.46
"05000US48261",100,"31400","94.06",11.27,"NULL","NULL",68.98,33.97,"100","93.4","509",39.5,4.4,2,33.39
"05000US48263",54.71,"39700","86.37",21.97,"43.04","18.35",58.56,70.13,"100","84.16","483",51.8,5.4,1.99056603773585,72.28
"05000US48265",92.45,"170600","96.59",40.63,"65.8","39.53",85.1,72.09,"98.04","97.26","839",47.7,5.4,1.96181257825291,69.29
"05000US48267",81.31,"165000","90.62",33.85,"57.32","13.27",59.72,75.98,"96.87","89.06","691",52.9,4.9,1.97125256673511,74.15
"05000US48269",34.06,"38300","86.49",20.59,"NULL","NULL",61.49,37.36,"100","85.81","613",46.5,5.5,2,34.21
"05000US48271",86.07,"72800","91.75",25.46,"52.7","34.88",61.9,74.19,"100","85.71","542",41.7,4.8,1.9974358974359,71.54
"05000US48273",95.86,"88200","96.03",38.97,"65.83","48.87",82.4,51.97,"97.06","94.05","823",28,5,1.94125708021195,54.63
"05000US48275",87.89,"43800","86.26",20.86,"37.9","23.56",65.26,84.36,"97.37","86.7","524",39.5,5.2,1.93984962406015,83.24
"05000US48277",86.07,"94800","92.14",43.25,"65.98","37.32",85.11,64.99,"97.28","94.93","710",40.8,5.6,1.83669031222493,65.4
"05000US48279",96.7,"64700","85.16",29.63,"54.66","35.31",78.29,70.36,"98.21","85.64","703",36,5.6,1.94930584770719,68.84
"05000US48281",90.46,"142900","92.84",52.23,"74.49","53.76",83.17,75.59,"97.01","95.1","813",42.2,5.8,1.91496510726286,76.31
"05000US48283",94.49,"81600","88.71",21.91,"49.23","30.03",74.44,68.37,"96.71","85.59","629",33.8,4.8,1.99458483754513,69.88
"05000US48285",82.29,"155600","98.37",37.99,"65.2","36.88",74.38,75.04,"98.21","98.69","709",43.5,5,1.91645177926766,75.16
"05000US48287",82.9,"125700","94.86",37.97,"63.54","33.97",78.97,78.83,"98.89","95.27","891",41.5,5.5,1.86713630406291,81.8
"05000US48289",71.72,"110100","93.33",30.32,"54.1","31.07",64.32,78.52,"98.72","96.21","730",45,5.2,1.90942550808129,75.25
"05000US48291",86.8,"101200","97.11",40.19,"65.23","38.1",85.38,74.42,"98.54","95.79","832",35.7,5.4,1.89539365721482,76.31
"05000US48293",90.95,"90000","93.24",38.24,"60.29","37.99",76.78,74.87,"97.8","94.38","694",40,5.3,1.81417554168197,76.6
"05000US48295",88.62,"86300","92.85",30.13,"52.9","29.19",82.36,73.73,"99.2","94.36","696",34.9,5.4,1.97452229299363,73.92
"05000US48297",91.81,"94700","82.3",34.61,"61.23","39.53",59.2,80.82,"98.48","80.36","773",42.2,4.9,1.98775510204082,78.92
"05000US48299",90.81,"186100","93.41",43.23,"64.78","36.87",56.05,79.98,"94.81","97.26","840",57.6,5.3,1.97727005064186,76.77
"05000US48301",66.67,"NULL","84.29",0,"NULL","NULL",47.14,63.64,"100","90","NULL",55.4,4.8,1.90909090909091,58.82
"05000US48303",97.41,"130800","97.28",55.68,"78","62.17",89.54,55.22,"97.6","98.71","912",30.7,5.2,1.90016490618175,57.86
"05000US48305",90.53,"79300","92.58",40.15,"67.18","52.59",79.95,68.78,"97.14","99.25","721",38.2,5.5,1.97562119081106,71.43
"05000US48307",82.98,"85600","89.61",36.96,"60.81","34.56",75.66,74.81,"97.3","93.19","707",44.6,5,1.94961597542243,74.88
"05000US48309",95.29,"133400","96.16",54.92,"76.75","60.66",89.08,58.64,"98.12","97.16","846",33.2,5.4,1.82265202057641,61.5
"05000US48311",95.51,"106600","93.33",20.86,"43.82","19.71",57.18,73.09,"100","89.74","813",40.2,4.9,2,71.45
"05000US48313",83.39,"112800","93.15",37.67,"64.89","41.98",79.97,73.63,"97.38","94.08","727",34.7,5.3,1.83884789335872,71.3
"05000US48315",86.41,"93000","84.65",33.62,"62.28","43.8",70.58,78.45,"96.17","88.46","712",50.1,5.1,1.73559093967257,76.08
"05000US48317",90.46,"133100","93.12",43.84,"66.99","51.01",87.42,76.88,"96.49","94.62","810",32.2,5.9,1.98892988929889,72.09
"05000US48319",67.91,"163600","92.45",33.11,"58.03","26.41",61.4,71.03,"98.32","92.82","825",46.9,4.7,1.97780443911218,75.37
"05000US48321",90.71,"107500","94.76",31.28,"56.35","35.43",70.6,68.3,"96.46","93.05","815",37.8,5.1,1.85501613376357,66.17
"05000US48323",95.13,"94800","95.7",42.06,"70.75","52.36",88.86,66.02,"97.38","94.95","665",29.6,4.9,1.98252284295088,69.47
"05000US48325",88.61,"139800","96.52",48.17,"75.01","55.7",83.67,79.83,"96.72","93.36","843",39.3,5.7,1.96670976082741,80.05
"05000US48327",60.59,"57000","86.5",27.29,"40.5","20.86",53.8,63.91,"100","84.44","613",49.1,4.6,1.95866935483871,65.19
"05000US48329",96.41,"197400","98.05",53.55,"76.58","58.15",92.97,66.74,"97.98","99","1237",31.7,5.4,1.90775276884602,70.26
"05000US48331",83.2,"97100","92.13",38.98,"63.18","40.92",81.99,68.56,"98.01","91.83","711",41.3,5.4,1.89382795011193,71.48
"05000US48333",76.34,"123400","92.11",35.95,"59.22","27.8",60.28,81.54,"97.2","93.46","481",50.6,5.4,1.99885714285714,84.71
"05000US48335",84.03,"70000","88.37",27.7,"49.69","36.09",59.9,77.8,"95.25","94.82","672",34.1,4.7,1.98443260958624,78.88
"05000US48337",80.91,"112700","93.88",43.06,"67.48","42.03",77.93,71.04,"95.92","94.4","819",43.4,5.4,1.96260162601626,71.01
"05000US48339",93.72,"223900","98.13",62.45,"83.28","65.78",91.68,71.33,"98.12","98.78","1175",36.9,6,1.90781701353054,73.86
"05000US48341",96.39,"115100","93.23",46.82,"72.21","58.26",82.43,64.93,"97.25","94.2","773",30.2,5.1,1.89782674313311,65.38
"05000US48343",89.53,"86300","89.85",41.09,"63.05","51.61",83.48,74.48,"98.12","93.53","670",43,5.3,1.73672741679873,73.17
"05000US48345",48.39,"55800","85.37",19.68,"48.84","32.8",59.16,67.74,"100","82.95","619",38.3,5.1,1.96559139784946,68.25
"05000US48347",94.18,"119700","96.98",43.24,"70.58","44.92",84.37,56.25,"98.14","95.86","772",30.6,4.8,1.78363453815261,58.17
"05000US48349",90.94,"95000","93.68",45.42,"69.83","53.73",83.79,69.5,"96.8","95.35","792",38.6,5.4,1.82152095188826,71.21
"05000US48351",90.8,"74600","88.11",26.47,"54.35","36.56",68.49,86.44,"97.21","85.15","682",44.3,5,1.78143832864604,87.49
"05000US48353",91.97,"72000","92.35",33.83,"57.84","42.35",77.38,67.07,"97.66","98.32","684",38.5,5.1,1.95959041872372,65.13
"05000US48355",98.5,"130700","95.86",53.11,"75.7","58.09",87.01,57.84,"96.63","96.95","986",35.3,5,1.93192994430914,60.2
"05000US48357",94.77,"99300","99.22",35.55,"62.19","44.24",84.12,72.79,"98.34","98.78","798",31.6,5.3,1.98634911414464,73.29
"05000US48359",93.17,"95700","84.69",33.33,"56.55","39.66",75.39,77.42,"99.62","85.41","850",29.8,5.6,1.99051233396584,78.7
"05000US48361",96.66,"107600","93.78",41.18,"68.11","48.07",86.49,76,"98.17","93.44","815",37.8,5.5,1.88621088499172,77.57
"05000US48363",84.51,"95900","91.64",37.84,"64.67","44.08",66.75,72.73,"97.11","92.87","759",40.5,5.3,1.95316136539953,71.2
"05000US48365",90.19,"98300","98.38",37.26,"64.32","44.83",79.2,74.58,"97.32","98.49","742",39.3,5.2,1.83131301688003,74.08
"05000US48367",88.46,"198400","96.63",59.86,"82.02","63.82",89.42,77.82,"97.34","97.73","991",39.7,5.9,1.96371031521862,78.57
"05000US48369",92.53,"92300","95.99",40.9,"70.96","55.3",87.48,69.35,"97.14","96.39","700",33.9,5.5,1.98101265822785,70.32
"05000US48371",90.36,"75100","88.33",34.06,"59.41","40.56",80.33,70.99,"96.75","90.09","872",35.9,5.3,1.97300855826201,70.49
